Name,ALLIED BANK,MCB BANK,ABBOTT LABS.(PAK.),ADAMJEE INSURANCE COMPANY,AGP,AGRIAUTO INDUSTRIES,ARCHROMA PAKISTAN,ASKARI BANK,ATLAS HONDA,ATTOCK PETROLEUM,ATTOCK REFINERY,BANK AL HABIB,BANK AL-FALAH LIMITED,BANNU WOOLLEN MILLS,BESTWAY CEMENT,BYCO PETROLEUM PAKISTAN,CHERAT CEMENT COMPANY,COLGATE-PALMOLIVE PAKISTAN,D G KHAN CEMENT COMPANY,DAWOOD HRC.CHEMS.CORP.,DOLMEN CITY,EFU GENERAL INSURANCE,ENGRO,ENGRO FERTILIZERS,ENGRO FOODS,ENGRO POLYMER & CHEMICALS,FATIMA FERTILIZER,FAUJI CEMENT COMPANY,FAUJI FERTILIZER COMPANY,FAUJI FOODS,FAUJI FTLZ.BIN QASIM,FAYSAL BANK,FIRST HABIB MODARABA,GADOON TEXTILE MILLS,GHANI GLASS,GLAXOSMITHKLINE PAK.,GLXSK.CSM.HLTHCR. PAK.,GUL AHMED TEXTILE MILLS,HABIB BANK,HABIB METROPOLITAN BANK,HASCOL PETROLEUM,HONDA ATLAS CARS (PAKISTAN),IBRAHIM FIBRES,ICI PAKISTAN,IGI HOLDINGS,INDUS MOTOR COMPANY,INTERNATIONAL INDS.,INTERNATIONAL STEELS,JUBILEE LIFE INSURANCE COMPANY,KARACHI ELECTRIC SUPP.,KOHAT CEMENT COMPANY,KOHINOOR TEXTILE MILLS,KOT ADDU POWER COMPANY,LOTTE CHEMICAL PAKISTAN,LUCKY CEMENT,MAPLE LEAF CEMENT FACTORY,MARI PETROLEUM COMPANY,MEEZAN BANK,MILLAT TRACTORS,MURREE BREWERY COMPANY,NAT.BANK OF PAKISTAN,NATIONAL FOODS,NATIONAL REFINERY,NESTLE PAKISTAN,NISHAT CHUNIAN,NISHAT CHUNIAN POWER,NISHAT MILLS,OIL & GAS DEVELOPMENT COMPANY,ORIX LEASING PAKISTAN,PACKAGES,PAK ELEKTRON,PAK SUZUKI MOTOR,PAK.TELECM.CO.,PAKISTAN INTL.BULK,PAKISTAN OIL FIELDS,PAKISTAN PETROLEUM,PAKISTAN SERVICES,PAKISTAN STATE OIL COMPANY,PAKISTAN STOCK EXCHANGE LTD.,PAKISTAN TOBACCO COMPANY,PHILIP MORRIS PAKISTAN,PIONEER CEMENT,SAIF POWER,SERVICE INDUSTRIES,SHAKARGANJ SUGAR,SHELL PAKISTAN,SHIFU INTL HOSPITAL,STANDARD CHARTERED BANK (PAKISTAN),SUI NORTHERN GAS PIPELINES,SUI SOUTHERN GAS COMPANY,SEARL,UBL
5/9/2012,506.05,2949.57,1478.44,909.12,NA,3112.08,3746.87,2029.61,10857.29,2843.5,1375.55,4044.25,314.36,656.14,463.32,174.69,328.77,12099.15,148.57,2387.71,NA,3585.3,4135.57,NA,312.87,125.7,214.91,91.65,7537.92,764.48,265.27,3951.5,236.11,15104.38,654.28,NA,2045.9,87.35,1252.04,NA,555.69,1742.89,696.55,2968.55,3537.49,5582.5,93.62,597.71,17.85,4125.57,131.76,243.9,307.95,3508.86,11.1,2323.36,2135.74,70949.25,2111.13,2508.68,42400.78,981.02,13820.89,2498.9,176.77,2458.79,517.2,149.77,2458.96,32.48,339.33,116.96,7768.63,1761.28,2496.95,NA,539.53,9564.48,44.3,NA,962.4,2260.91,1472.87,23.27,203.52,345.18,NA,31788.83,157.29,1742.77,323.22,396.35
5/16/2012,484.23,2869.78,1398.63,836.81,NA,3102.64,3873.93,1952.97,10709.27,2889.39,1348.46,4030.42,299.66,635.12,442.55,159.12,304.3,12859.66,132.44,2145.38,NA,3618.61,3591.72,NA,245.16,114.3,195.65,84.62,7210.26,699.77,255.4,3830.28,204.55,14624.25,622.25,NA,2012.59,84.55,1233.74,NA,501.33,1962.04,681.44,2895.98,3472.16,5109.03,86.09,602.82,16.53,3709.41,125.63,245.58,284.1,3301.09,9.89,2286.6,2127.97,69782.56,2247.47,2407.93,46726.28,980.5,13178.57,2448.82,185.95,2253.01,502.84,138.14,2390.67,30,338.3,116.38,7541.07,1712.88,2459.92,NA,537.08,10486.69,40.87,NA,946.2,2141.82,1465.23,22.62,190.21,331.81,NA,31259.17,145.77,1781.86,307.71,376.2
5/23/2012,476.57,2839.02,1410.68,891.14,NA,3022.58,3809.8,1976.75,10328.24,2867.86,1313.33,3997.23,314.72,622.67,442.55,165.55,322.43,13233.01,132.98,2182.66,NA,3806.38,3708.21,NA,268.07,115.7,196.84,87.01,7157.36,707.07,260.88,3679.98,206.83,14347.45,611.7,NA,2035.73,84.85,1223.57,NA,484.01,1928.78,670.46,2954.41,3419.33,5079.96,84.8,590.93,17.19,3912.34,123.18,246.19,262.41,3315.59,9.72,2271.44,2073.61,69791.13,2284.57,2405.26,47247.52,975.92,13133.46,2420.57,185.21,2205.62,501.54,145.84,2308.97,32.63,337.93,114.22,7411.48,1710.23,2411.5,NA,546.85,10611.48,41.06,NA,946.2,2067.97,1495.33,22.49,186.78,319.39,NA,29882.67,142.2,1802.55,310.39,359.14
5/30/2012,454.6,2806.78,1389.58,823.47,NA,3041.46,3902.99,1945.04,10150.47,2854.14,1370.55,3936.37,299.49,627.6,442.55,164.19,362.11,13267.71,133.37,2122.22,NA,3775.23,3772.89,NA,276,113.7,194.29,85.88,6677.34,683.12,260.22,3733.31,205.09,14614.45,616.73,NA,1897.85,83.33,1193.06,NA,477.17,1892.54,655.99,3004.36,3378.88,5329.52,84.12,586.24,16.29,3948.39,121.03,252.7,256.83,3332.2,10.7,2347.46,2075.94,69239.75,2160.97,2417.52,54553.11,1001.01,12763.5,2391.04,185.95,2191.58,492.14,170.85,2320.95,31.08,339.29,110.61,7522.82,1773.02,2394.69,NA,513.65,11401.29,39.98,NA,963.95,2034.12,1504.88,21.9,179.27,318.13,NA,29300.66,141.39,1832.44,299.62,349.13
6/6/2012,459.23,2721.89,1433.71,827.88,NA,2913.49,3874.17,1908.04,10212.8,2807.23,1373.92,3915.63,293.47,608.4,442.55,160.98,371.75,12931.15,132.05,2105.28,NA,3763.98,3871.64,NA,276.41,109.4,195.65,86.02,6686.52,676.16,255.18,3733.31,197.65,14102.48,620.6,NA,1844.18,79.71,1196.45,NA,480.79,1915.15,633.93,3209.8,3274.29,5037.23,82.23,590.76,16.62,4016.38,129,241.37,254.35,3309.79,10.92,2257.78,2171.46,69727,2134.6,2345.03,58660.29,927.09,13386.49,2375.63,186.33,2170.96,486.03,161.98,2431.41,32.58,337.45,107.5,7357.32,1719.21,2371.05,NA,513.65,11079.43,39.27,NA,951.45,2012.09,1502.97,22.43,177.56,317.66,NA,29716.39,135.38,1839.34,303.35,356.41
6/13/2012,459.59,2597.48,1389.46,723.63,NA,2900.91,3935.9,1782.51,10349.49,2802,1345.31,3883.81,290.45,596.72,442.55,145.24,343.6,13122.52,127.78,2034.1,NA,3581.4,3551.38,NA,248.4,99.1,191.09,80.53,6504.07,662.4,242.91,3781.8,190.94,14202.92,613.15,NA,2028.32,78.71,1169.34,NA,463.07,1754.53,630.82,3083.05,3133.14,4956.9,81.61,622.66,15.73,3781.52,114.29,245.19,233.6,3051.14,10.68,2146.49,2129.52,67356.5,2090.35,2258.67,54050.97,924.48,13336.93,2260.06,186.08,2062.59,464.08,157.04,2415.83,29.74,332.77,99.92,7134.84,1676.49,2260.47,NA,501.69,12615.68,36.04,NA,912.9,1947.83,1492.46,23.84,152.26,308.38,NA,29072.79,126.29,1874.75,304.16,352.61
6/20/2012,468.4,2738.47,1397.9,764.37,NA,2856.85,4176.08,1752.12,10065.91,2833.17,1306.58,3941.9,299.49,596.72,393.18,145.57,363.64,12486.32,128.68,2012.07,NA,3521.27,3654.31,NA,271.39,100.3,193.97,79.55,6831.63,698.24,249.7,3825.44,194.49,13850.17,610.73,NA,2067.19,82.29,1159.17,NA,479.18,1681.37,636.79,3106.14,3097.53,5008.18,82.43,597.13,13.51,4057.58,115.21,249.39,234.53,3022.92,10.51,2351.18,2271.65,68219.81,2212.6,2341.83,55265.38,914.54,13425.39,2238.23,188.31,2118.31,479.07,159.8,2471.66,29.43,346.15,105.99,7343.73,1712.43,2254.13,NA,492.12,13818.66,34.43,NA,924.63,1903.94,1475.74,24.07,157.49,308.22,NA,28838.75,128.89,1922.11,302.36,363.82
6/27/2012,462.99,2731.6,1446.01,716.9,NA,2832.03,4275.28,1795.73,9868.83,2929.5,1344.11,3939.14,312.95,591.01,392.06,146.25,379.74,13350.55,128.35,1919.43,NA,3036.71,3599.37,NA,265.28,98,195.96,79.55,6848.16,695.01,241.15,3873.92,197.32,14207.82,613.05,NA,1953.37,83.15,1167.3,NA,455.02,1589.25,636.79,3051.01,2892.35,4820.16,80.53,585.91,15.35,4129.69,123.18,251.91,218.42,3040.85,10.29,2363.35,2232.04,68373.63,2265.57,2345.03,53262.28,928.5,13390.34,2234.37,184.09,2108.22,502.08,156.6,2336.05,28.71,362.34,100.93,7378.42,1728.01,2284.49,NA,489.64,14077.37,34.62,NA,917.77,1897.95,1436.09,23.52,160.92,310.58,NA,28638.59,127.75,1931.31,304.41,362.06
7/4/2012,467.18,2921.65,1494,734.88,NA,2982.37,4402.81,1835.37,9994.25,3065.18,1363.26,3968.18,308.52,596.72,372.57,145.57,378.34,13412.77,131.99,1829.62,NA,3072.18,3616.75,NA,262.24,99.6,200.2,81.94,7074.09,714.88,241.15,3854.53,200.87,14200.46,614.51,NA,2104.2,86.01,1202.55,NA,485.22,1720.94,636.79,3061.84,3155.07,4866.31,80.12,562.8,17,4121.45,122.56,250.51,223.68,3168.99,10.6,2385.95,2283.3,68083.06,2270.49,2391.94,50702.46,979.74,13401.86,2252.35,186.08,2243.36,532.01,157.62,2338.44,29.02,357.29,104.83,7624.43,1766.14,2302.46,NA,468.3,11449.99,36.71,NA,916.83,1929.71,1480.99,24.25,161.58,312.15,NA,29100.5,130.83,1943.72,296.44,370.82
7/11/2012,469.71,3012.06,1450.23,763.39,NA,3111.74,4599.04,1952.97,10451.55,3052.34,1352.49,3984.78,318.61,586.34,372.57,145.91,404.97,15901.74,138.03,1805.89,NA,3071.75,3640.75,NA,297.09,101.9,200.68,82.93,7165.93,706.05,236.77,4038.77,201.02,14491.97,636.38,NA,2026.47,85.61,1199.16,NA,539.18,1642.13,636.79,3015.67,3172.05,4838.96,81.48,586.07,18.51,4724.06,133.29,247.99,223.68,3267.61,10.95,2386.45,2243.69,69349.44,2314.74,2398.87,52397.18,963.53,13204.67,2226.67,189.18,2249.5,535.94,155.58,2326.46,29.33,358.69,105.55,7774.72,1804.64,2350.59,NA,460.57,11802.29,37.9,NA,915.44,1933,1480.99,24.01,165.29,315.61,NA,33193.05,135.38,1962.11,305.53,386.72
7/18/2012,496.73,3155.06,1681.97,848.8,NA,2979.57,4852.68,1987.32,10418.28,3027.66,1379.68,3998.61,318.44,580.9,413.79,147.77,454.55,15698.47,146.84,1752.23,NA,3176.88,3553.47,NA,280.41,99.1,200.52,85.74,7224.7,658.83,241.37,4024.22,200.72,13610.54,688.63,NA,2032.95,87.5,1222.21,NA,653.94,1670.39,503.15,2995.4,3173.47,4992.79,83.79,604.91,17.9,5252.5,140.95,252.19,233.91,3403.66,11.86,2396.99,2276.31,73449.38,2542.48,2442.05,56477.07,964.98,13492.63,2249.78,193.03,2308.29,536.38,159.51,2296.51,30.36,390.89,109.24,7920.95,1795.29,2343.38,NA,470.97,10920.41,46.53,NA,932.15,1947.38,1521.6,24.42,173.38,323.95,NA,35237.78,141.22,2014.08,313.82,407.44
7/25/2012,506.63,3156.56,1805.43,814.78,NA,3111.74,4929.3,2048.11,10280.92,3028.16,1356.08,4020.74,319.5,611.51,400.37,145.24,462.66,15698.47,145.65,1699.7,NA,3117.61,3446.71,NA,272.89,96.8,197.32,82.64,7266.95,658.49,235.45,3922.4,199.72,13736.96,692.89,NA,2039.43,86.75,1220.18,NA,624.95,1663.41,507.55,3062.79,3116.04,4997.92,85.48,594.53,18.42,5286.5,144.01,250.29,229.57,3436.62,12.63,2399.5,2291.06,72721.44,2607.96,2448.98,55262.66,935.78,13463.5,2266.48,189.8,2345.15,535.88,153.4,2328.86,29.59,378.87,108.08,7847.33,1778.06,2352.7,NA,478.32,10816.16,42.33,NA,939.67,1899.3,1564.12,24.44,174.8,320.8,NA,35117.68,139.6,1984.65,311.45,414.03
8/1/2012,509.45,3149.36,2061.28,808.54,NA,3146.7,4923.77,2056.04,10338.93,3063.8,1372.94,4217.14,332.61,609.18,440.47,141.85,478.51,17307.31,152.46,1624.01,NA,3309.7,3199.48,NA,282.07,96,197.56,88.14,7236.34,643.04,236.11,3975.74,197.11,13718.13,782.21,NA,2118.08,88.21,1226.96,NA,579.85,1712.63,566.94,3086.35,3066.16,4946.64,78.43,607.01,18.51,5590.38,178.03,258.69,221.82,3363.05,16.05,2395.74,2385.81,73956.56,2771.34,2484.16,63859.07,940.57,13492.63,2298.58,194.27,2353.04,535.84,164.45,2395.95,32.01,362.82,102.16,8020.33,1817.84,2355.58,NA,478.32,10922.69,47.76,NA,939.67,1811.96,1588.01,24.54,180.79,322.06,NA,37553.5,140.41,2032.01,336.37,411.89
8/8/2012,521.66,3092.43,2304.96,841.95,NA,3186.21,5115.92,1983.36,10408.9,3082.43,1354.01,4189.48,314.54,753.69,497.66,130.34,462.28,18494.41,151.92,1569.21,NA,3205.87,3149.4,NA,279,87.8,191.97,83.35,7125.52,637.6,227.78,3951.5,193,13314.66,732.47,NA,2128.26,88.81,1186.28,NA,536.36,1646.12,546.5,3077.39,3124.89,5076.55,80.66,602.82,21.2,4931.11,164.85,255.95,218.73,3375.97,15.94,2384.94,2291.06,77039.31,2799.72,2370.61,61943.29,925.04,13492.63,2272.9,198.86,2334.62,538.39,159.95,2370.55,30.83,350.21,100.86,8191.5,1865.51,2322.73,NA,494.88,10652.57,48.28,NA,966.17,1812.56,1624.32,24.34,183.08,318.13,NA,35952.21,132.3,2089.03,339.48,399.47
8/15/2012,517.83,3029.98,2376.34,818.46,NA,3216.63,5427.92,2050.75,10268.97,3107.24,1368.04,4067.77,305.69,798.31,522.43,136.6,447.19,19704.33,158.6,1499.73,NA,3278.55,3145.58,NA,275.19,93,188.05,92.78,7279.8,637.6,225.37,4130.89,198.23,13987.12,709.92,NA,2128.26,87.18,1210.01,NA,537.97,1737.57,537.45,3144.77,3118.99,5179.11,88.94,615.38,28.33,4949.65,169.45,261.77,223.06,3403.92,16.86,2385.45,2287.18,74976.5,3017.18,2373.81,58946.83,931.44,13821.68,2311.42,200.96,2469.32,545.43,160.09,2336.05,31.29,359.95,101.8,8526.36,2003.65,2431.39,NA,488.26,11451.51,46.16,NA,1039.9,1871.73,1727.99,23.23,181.65,317.97,NA,37562.74,132.94,2177.78,334.5,395.34
8/22/2012,518.19,3015.08,2306.16,810.26,NA,3216.63,5427.92,2030.93,10268.97,3087.72,1364.46,4082.98,303.38,838.01,522.43,135.59,439.58,20689.54,158.54,1503.12,NA,3380.66,3102.46,NA,274.14,93.1,186.93,91.51,7279.2,629.28,222.3,4019.37,197.44,13989.8,714.96,NA,2128.26,87.02,1222.21,NA,523.47,1737.57,538.16,3144.77,3098.94,5435.5,90.91,636.31,27.06,5073.27,171.59,261.66,222.75,3398.38,16.77,2377.16,2309.7,74563.44,2958.4,2348.22,60038.44,932.04,13821.68,2308.85,200.22,2455.71,550.05,167.07,2317.6,31.19,359.73,102.81,8524.93,2008.88,2422.55,NA,488.26,11451.51,45.79,NA,1050.96,1823.95,1740.41,23.72,180.03,314.51,NA,37679.76,131.16,2192.49,336.31,381.49
8/29/2012,526.94,3028.47,2553.7,776.24,NA,3230.61,5139.94,2048.11,11331.19,3087.78,1367.94,4113.41,297.54,857.46,496.07,142.7,491.31,17920.57,167.47,1822.28,NA,3331.34,3546.16,NA,280.13,96.9,187.25,94.47,7282.01,652.89,222.08,4038.77,195.74,15921.1,698.31,NA,2332.76,89.42,1254.07,NA,557.3,1679.37,551.03,3058.07,3297.17,6681.56,93.28,669.8,29.18,5685.15,197.64,261.44,219.66,3543.14,17.03,2450.22,2304.45,74737.19,2883.31,2413.26,60652.47,951.46,13328.08,2573.38,198.61,2479.85,548.51,173.03,2372.23,35.16,353.68,118.26,8546.84,2035.64,2431.39,NA,487.34,11140.3,47.84,NA,991.44,1790.09,1839.3,26.42,179.84,319.07,NA,36404.88,136.19,2255.03,337.93,385.14
9/5/2012,516.32,3135.47,2445.58,770,NA,3606.12,5260.03,2037.54,11397.74,3120.15,1394.81,4094.05,296.65,884.19,497.66,154.21,494.36,18528.98,159.86,1782.74,NA,3331.34,3619.54,NA,299.92,98.6,186.13,92.92,7320.33,669.36,217.26,3912.38,203.51,16676.95,667.92,NA,2470.63,88.97,1254.07,NA,575.42,1662.74,538.52,3039.23,3487.37,6537.98,97.76,702.45,29.52,6499.96,261.06,269.12,222.75,3541.03,18.54,2711.3,2212.92,74893.94,2945.66,2422.86,73970,955.77,13163.54,2537.43,198.48,2489.06,551.12,182.48,2440.99,48.25,372.97,134.36,8621.88,2058.56,2464.15,NA,554.67,11122.04,50.26,NA,973.52,1890.01,2077.69,25.44,184.31,326.62,NA,38224.82,136.68,2241.23,323.97,377.07
9/12/2012,503.86,3073.86,2414.76,771.47,NA,3601.22,5212,2049.43,11426.75,3078.34,1378.49,4056.7,298.78,858.76,465.23,145.24,475.59,18676.52,156.96,1969.71,NA,3419.6,3782.97,NA,290.53,97.3,183.34,89.97,7227.71,633.36,217.04,3983.82,212.63,15603.7,668.89,NA,2359.59,86.65,1220.18,NA,606.83,1664.41,538.36,3062.79,3569.33,6572.17,98.3,702.45,33.91,6176.51,280.67,269.56,224.61,3489.88,20.05,2661.6,2182.69,75074.81,3128.93,2365.82,68774,928.06,13739.44,2644.01,197,2520.65,547.1,178.85,2384.92,45.57,361.42,134,8550.49,2065.8,2515.35,NA,570.31,10880.84,49.73,NA,1022.14,2005.2,2221.49,25.15,195.15,345.97,NA,39327.25,132.62,2280.32,329.52,370.57
9/19/2012,502.38,3142.99,2253.44,779.18,NA,3653.67,5115.92,2003.18,11919.04,3093.13,1399.48,4013.83,293.47,922.84,465.23,143.37,482.69,17898.28,157.45,2261.75,NA,3483.66,3761.06,NA,288.02,98.4,195.17,87.57,7193.86,632.85,213.75,3972.83,212.63,13987.12,667.15,NA,2404.93,84.56,1220.18,NA,595.55,1780.8,543.71,3459.17,3436.08,6909.14,95.12,702.45,36.13,6007.57,260.45,269.34,220.59,3482.23,19.04,2695.74,2293.01,74299.88,3039.53,2383.41,69590,954.24,13492.63,2706.93,197.24,2546.97,575.45,183.21,2681.06,47.32,383.62,143.46,8896.7,2133.43,2553.96,NA,564.79,11194.33,47.87,NA,1001.18,1938.84,2197.6,25.53,190.59,347.22,NA,42628.38,134.73,2234.4,336.24,364.12
9/26/2012,486.82,3156.68,2375.62,770.74,NA,3635.84,5043.87,2016.39,11219.43,3116.12,1368.26,3958.5,287.09,856.95,465.23,139.65,488.02,18452,155.52,2072.51,NA,3525.27,3698.12,NA,284.54,95.3,188.29,85.88,7080.79,618.24,206.73,3983.82,212.69,13720.82,667.73,NA,2116.23,83.12,1202.55,NA,575.82,1795.76,541.2,3672.75,3288.66,6909.14,94.37,669.8,30.08,5922.07,241.45,267.27,221.51,3490.14,19.75,2712.31,2232.54,74585.31,3073.06,2342.89,66792.75,953.8,13821.71,2778.84,203.32,2492.13,566.05,190.77,2894.3,41.19,368.76,142.01,8700.78,2087.81,2489.95,NA,568.84,10708.88,46.64,NA,1050.96,1882.82,2231.05,25.51,189.35,341.88,NA,41572.14,134.89,2281.45,365.33,357.28
10/3/2012,471.25,3102.78,2446.31,809.12,NA,3495.98,5159.63,2044.14,11176.77,3270.56,1599.42,3923.92,273.1,845.79,487.28,147.27,508.43,20129.46,162.72,2076.47,NA,3481.47,3761.76,NA,290.73,95.2,193.09,89.68,7346.52,666.31,210.24,4115.7,249.08,14256.1,666.47,NA,2034.8,83.32,1179.5,NA,576.22,1646.12,567.32,3910.66,3283.13,6873.1,94.64,673.82,31.17,6067.32,292.93,279.15,220.59,3542.08,19.29,2371.64,2243.16,74059.19,3634.7,2350.36,76226.94,973.5,15290.3,2899.55,215.23,2582.08,578.09,223.78,3043.09,42.73,380.01,142.66,9107.62,2121.88,2568.04,NA,572.61,9550.79,49.25,NA,1022.86,2068.42,2231.05,24.34,223.4,345.81,NA,39570.52,131.16,2355.43,364.65,335.88
10/10/2012,517.06,3112.87,2518.72,797.48,NA,3496.33,5235.77,2070.57,11227.96,3254.6,1627.82,3954.35,277.7,932.7,486,138.3,494.07,21639.17,161.21,2020.55,NA,3423.67,3556.25,NA,283.16,91.1,187.57,89.54,7347.16,654.42,210.9,4093.72,267.42,14188.85,664.54,NA,2091.24,83.6,1193.06,NA,592.73,1717.62,562.56,4135.43,3241.33,6701.9,92.27,694.92,26.07,6566.92,300.9,274.44,220.9,3655.98,18.78,2430.63,2318.34,73750.63,3843.67,2385.54,76483.44,969.16,17112.6,3409.34,235.58,2582.51,563.69,207.93,3537.13,41.6,372.97,142.95,9221.4,2087.57,2547.79,NA,570.31,9891.67,47.58,NA,1032.99,2170.28,2192.83,24.45,217.69,337.32,NA,39428.87,134.08,2228.03,375.3,368.48
10/17/2012,501.72,3149.32,2574.24,792.22,NA,3481.65,5188.94,2063.96,11468.55,3202.8,1663.17,3934.99,266.01,932.42,486,134.74,527.58,23299.85,161.78,2038.62,NA,3546.72,3327.44,NA,280.09,90.3,186.53,89.12,7384.21,651.87,208.27,4176.14,265.78,14008.63,660.38,NA,1971.88,82.7,1189.67,NA,556.49,1704.79,564.05,4505.18,3178.69,6449.61,82.56,694.92,25.93,6788.69,341.65,268.55,219.04,3625.51,20.16,2466.78,2328.96,74940.19,3799.64,2377.54,86824.13,944.18,17593.07,3333.58,233.47,2534.25,560.75,225.8,3880.47,45.05,358.07,134.72,9027.82,2040.19,2462.83,NA,570.31,9284.47,47.69,NA,951.4,2104.37,1976.31,24.34,233.1,346.28,NA,35183.59,130.83,2185.89,392.55,358.71
10/24/2012,508.95,3188.67,2568.5,799.61,NA,3276.35,5942.16,2165.71,11368.73,3286.98,1922.58,4045.64,272.21,902.98,534.25,139.14,578.99,22638.09,173.27,2013.77,NA,3534.46,3376.12,NA,286.16,92,198.44,92.64,7410.4,666.31,228.66,4126.68,302.09,14256.1,658.05,NA,2283.19,83.05,1179.5,NA,556.09,1760.05,566.52,5211.61,3086.98,6291.03,82.77,687.38,27.77,6862.07,331.84,271.61,217.18,3835.32,20.03,2559.17,2447.45,79260.31,4545.57,2395.67,90586.75,940.31,16454.42,3889.92,232.54,2761.04,572.79,227.42,3707.97,44.13,352.31,134.07,8960.8,2029.11,2441.18,NA,648.5,9130.77,54.39,NA,940.61,2008.65,1877.5,26.05,234.15,346.12,NA,35240.65,132.78,2204.02,402.04,356.38
10/31/2012,516.25,3232.82,2568.98,800.98,NA,3181.66,6078.82,2189.49,11304.75,3353.29,1847.33,4031.81,266.01,1005.45,507.57,146.93,589.67,21506.31,175.29,1947.68,NA,4069.16,3207.47,NA,284.22,90.2,202.76,90.11,7366.32,666.31,226.24,4132.18,280.18,14734.89,650.6,NA,2247.44,82.52,1199.84,NA,553.67,1760.05,565.24,5594.99,3099.84,6036.94,81.48,687.38,27.11,6754.15,327.86,278.33,212.53,3953.87,20.01,2448.46,2374.73,78718.75,4478.67,2421.26,90840.56,913.02,15796.24,4136.07,239.06,2786.12,581.18,219.46,3825.61,41.19,321.22,121.94,9008.27,2039.01,2453.4,NA,655.86,8407.92,55.91,NA,892.38,2008.65,1877.5,24.51,216.93,335.43,NA,34306.13,133.59,2250.08,381.47,357.14
11/7/2012,515.55,3313.92,2758.55,821.14,NA,3002.13,6031.02,2219.88,11432.72,3365.32,1813.11,4024.89,281.95,1079.33,507.57,143.03,559.36,21806.91,174.53,2070.25,NA,3638.25,3336.83,NA,325.5,90.5,207.63,92.92,7391.88,676.67,231.29,4126.68,282.67,15219.05,662.7,NA,2170.82,83.07,1186.28,NA,550.45,1764.98,565.11,6154.49,3121.06,6085.59,81.89,745.15,26.54,6638.66,326.63,274.67,215.63,3858.48,22.26,2477.33,2373.91,80176.75,4043.43,2522.01,81636.31,906.5,15467.12,4310.82,248.21,2854.87,605.64,217.68,3775.05,37.89,308.68,124.4,9336.1,2109.97,2515.32,NA,645.37,8293.79,58.59,NA,896.19,1990.97,1976.31,24.25,218.45,338.26,NA,36899.25,138.14,2259.88,381.73,370.19
11/14/2012,512.49,3196.78,2772.5,802.11,NA,2961.98,5956.8,2155.14,11432.72,3327.63,1912.38,4146.61,283.37,1251.72,507.57,147.27,577.92,21806.91,175.69,1989.48,NA,3679.85,3174.79,NA,311.33,88.8,207.79,92.5,7399.54,669.86,233.92,4121.19,279.85,14928.55,692.99,NA,2220.88,83.87,1196.45,NA,558.51,1736.82,564.35,7081.32,3138.43,6024.32,79.99,745.07,26.63,6639.74,330.92,276.47,217.18,3850.21,24.82,2508.71,2356.75,81841.56,4039.39,2489.49,80983.63,910.32,15463.86,4133.04,256.94,2766.61,602.41,212.8,3596.55,37.01,312.74,122.74,9338.73,2059.99,2507.87,NA,634.24,9590.36,58.74,NA,891.05,1978.84,2064.75,25.42,216.93,337.16,NA,36207.27,136.35,2198.14,385.64,364.4
11/21/2012,512.49,3266.82,2774.94,821.14,NA,2954.4,6004.84,2149.85,11524.01,3389.84,1899.12,4128.63,289.75,1558.56,527.22,161.15,569.51,21806.91,177.02,1978.18,NA,3844.07,3273.2,NA,312.1,90.5,207.31,94.33,7376.55,652.4,241.7,4132.18,334.45,14942,692.12,NA,2499.77,85.32,1212.72,NA,550.05,1759.7,565.44,5865.98,3202.74,5903.58,79.92,745.15,29.09,6544.77,432.35,283.8,222.44,3897.63,31.19,2483.35,2426.21,87914.38,3720.78,2519.34,80635,899.55,15463.86,4578.25,258.33,2866.94,599.51,227.42,3638.48,40.16,304.3,130.53,9296.11,2073.43,2525.33,NA,674.16,9308.82,63.58,NA,909.91,2036.21,2182.34,26.18,217.5,335.43,NA,39688.54,143.98,2133.95,378.37,374.56
11/28/2012,523.93,3268.73,2764.06,891.61,NA,3219.92,6256.8,2177.6,11944.64,3483.56,1849.03,4204.7,287.27,1737.74,543.2,174.52,661.38,21806.91,182.68,1986.65,NA,3820.86,3391.42,NA,342.61,101.7,209.15,97.71,7328.89,651.31,273.76,4258.56,388.28,14953.84,699.57,NA,2461.97,84.56,1224.92,NA,666.02,1795.6,572.96,5811.5,3365.83,6036.94,80.05,745.15,31.26,7099.52,522.43,289.02,222.13,3945.6,35.22,2484.11,2395.15,86639.94,3850.04,2493.22,82406.13,901.01,16125.33,5094.88,260.41,2997.94,599.89,231.49,3875.2,38.66,322.11,131.98,9306.43,2046.2,2611.91,NA,660.94,9130.77,72.89,NA,941.11,2037.41,2260.41,26.66,223.4,332.28,NA,39948.92,142.85,2146.2,381.11,382.3
12/5/2012,550.49,3349.55,2770.17,896.24,NA,3116.89,6086.75,2197.42,12534.19,3480.14,1905.81,4538.03,296.83,1418.16,570.36,180.61,630.67,23450.82,178.24,1977.62,NA,3809.91,3411.94,NA,369.49,110.6,212.27,96.02,7366.76,657.08,274.01,4610.24,387.98,15036.68,689.5,NA,2262.76,88.64,1287.97,NA,791.25,1701.63,577.78,5863.07,3390.53,5975.66,80.53,775.29,31.31,6884.74,510.48,291.18,223.99,3961.87,31.33,2490.89,2434.38,84583.31,4039.39,2655.81,81524.69,924.78,15283.36,4895.82,276.77,2983.07,603.31,233.43,3776.49,42.32,318.97,122.81,9274.36,2071.9,2680,NA,672.37,9111.75,68.87,NA,950.57,2052.09,2136.89,27.27,248.98,355.24,NA,41279.36,149.02,2212.84,387.85,406.25
